state,x,y,solvedness
"[3, 2, 4, 3, 0, 0, 3, 0, 0, 0, 0, 4, 1, 1, 1, 1, 1, 1, 5, 5, 0, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4, 5, 2, 0, 1, 4, 4, 1, 4, 4, 1, 2, 5, 5, 4, 5, 5, 0, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",66.82056,32.356407,0.5925925925925926
"[2, 4, 1, 5, 0, 3, 1, 0, 3, 3, 1, 4, 2, 1, 2, 0, 0, 1, 5, 2, 4, 2, 2, 1, 5, 1, 0, 0, 4, 3, 3, 3, 3, 4, 3, 2, 5, 1, 3, 5, 4, 5, 2, 4, 0, 5, 0, 4, 4, 5, 0, 1, 5, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",-46.658794,16.146652,0.3333333333333333
"[4, 1, 1, 0, 0, 1, 0, 0, 0, 5, 4, 4, 5, 1, 1, 4, 4, 4, 2, 2, 2, 2, 2, 2, 1, 1, 1, 2, 0, 5, 2, 3, 3, 2, 0, 0, 3, 4, 3, 3, 4, 3, 0, 4, 3, 5, 5, 1, 5, 5, 3, 5, 5, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",87.09593,72.90935,0.4444444444444444
"[3, 1, 1, 0, 0, 1, 2, 0, 0, 0, 5, 3, 2, 1, 4, 4, 0, 5, 2, 1, 1, 5, 2, 2, 5, 2, 2, 1, 3, 3, 3, 3, 3, 0, 3, 3, 4, 1, 2, 4, 4, 4, 4, 4, 4, 0, 0, 5, 5, 5, 2, 5, 5, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",26.459167,118.30551,0.5370370370370371
"[2, 0, 3, 0, 0, 3, 0, 0, 3, 4, 1, 5, 1, 1, 4, 0, 0, 0, 2, 2, 2, 2, 2, 1, 2, 2, 1, 4, 4, 5, 3, 3, 3, 3, 3, 3, 1, 1, 1, 5, 4, 4, 0, 4, 4, 4, 2, 1, 5, 5, 5, 5, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",50.696808,95.67028,0.5740740740740741
"[1, 0, 0, 1, 0, 0, 4, 0, 0, 0, 1, 5, 2, 1, 2, 2, 1, 2, 3, 0, 4, 3, 2, 2, 3, 2, 2, 5, 3, 3, 5, 3, 3, 1, 3, 3, 1, 1, 0, 4, 4, 4, 4, 4, 4, 1, 4, 2, 5, 5, 5, 5, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",23.273693,120.445145,0.5740740740740741
"[0, 5, 5, 3, 0, 0, 3, 0, 0, 2, 1, 4, 0, 1, 4, 0, 1, 0, 3, 5, 1, 2, 2, 1, 2, 2, 1, 3, 3, 4, 3, 3, 2, 4, 4, 2, 5, 1, 1, 0, 4, 4, 5, 4, 4, 2, 2, 1, 3, 5, 5, 3, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",48.629208,35.90997,0.4444444444444444
"[1, 0, 3, 0, 0, 3, 0, 0, 3, 0, 1, 0, 1, 1, 1, 0, 0, 1, 2, 2, 2, 2, 2, 5, 2, 2, 5, 4, 4, 1, 3, 3, 3, 3, 3, 3, 4, 4, 1, 1, 4, 4, 4, 4, 4, 5, 2, 2, 5, 5, 5, 5, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",45.021862,106.784744,0.6851851851851852
"[4, 4, 4, 5, 0, 0, 1, 0, 5, 1, 5, 4, 2, 1, 1, 5, 0, 3, 3, 1, 0, 2, 2, 1, 4, 2, 0, 1, 3, 3, 3, 3, 3, 0, 3, 2, 5, 5, 2, 2, 4, 4, 2, 4, 0, 3, 0, 2, 1, 5, 4, 1, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",17.954332,26.673538,0.3888888888888889
"[0, 0, 2, 0, 0, 3, 0, 0, 3, 1, 1, 2, 1, 1, 2, 1, 1, 1, 4, 4, 4, 2, 2, 0, 2, 2, 0, 4, 4, 3, 3, 3, 3, 3, 3, 3, 5, 1, 1, 2, 4, 4, 2, 4, 4, 0, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",76.627464,116.36095,0.6666666666666666
"[1, 2, 0, 0, 0, 5, 2, 5, 2, 4, 1, 0, 1, 1, 1, 2, 0, 5, 3, 2, 3, 0, 2, 2, 1, 2, 2, 4, 3, 3, 1, 3, 3, 0, 3, 3, 0, 0, 1, 4, 4, 4, 4, 4, 4, 5, 4, 5, 5, 5, 3, 5, 5, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",6.0834756,89.53634,0.5555555555555556
"[0, 0, 0, 0, 0, 0, 4, 0, 0, 2, 1, 1, 2, 1, 1, 2, 1, 1, 3, 2, 5, 3, 2, 2, 3, 2, 2, 5, 3, 3, 5, 3, 3, 2, 3, 3, 0, 5, 4, 4, 4, 4, 4, 4, 4, 5, 4, 1, 5, 5, 1, 5, 5, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",12.231463,104.44811,0.6851851851851852
"[1, 1, 5, 4, 0, 0, 1, 0, 1, 0, 2, 0, 2, 1, 5, 0, 5, 0, 3, 1, 1, 1, 2, 2, 5, 2, 2, 4, 3, 3, 3, 3, 3, 4, 3, 3, 5, 0, 3, 4, 4, 4, 4, 4, 4, 2, 0, 2, 5, 5, 1, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",5.8615694,120.7182,0.46296296296296297
"[4, 4, 5, 4, 0, 0, 2, 5, 3, 5, 2, 1, 5, 1, 2, 3, 5, 3, 4, 0, 4, 2, 2, 3, 5, 4, 0, 0, 2, 1, 3, 3, 1, 3, 1, 1, 2, 3, 0, 0, 4, 0, 5, 5, 4, 2, 1, 1, 1, 5, 3, 2, 4, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",11.23286,1.6547319,0.2222222222222222
"[1, 4, 5, 0, 0, 3, 0, 0, 3, 0, 0, 0, 1, 1, 1, 4, 2, 5, 1, 1, 0, 2, 2, 3, 2, 2, 3, 4, 4, 5, 3, 3, 5, 3, 3, 4, 1, 0, 3, 4, 4, 5, 4, 4, 2, 2, 2, 2, 1, 5, 5, 1, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",77.473114,52.6884,0.42592592592592593
"[5, 0, 3, 0, 0, 4, 0, 0, 2, 1, 2, 0, 1, 1, 5, 0, 2, 5, 2, 1, 0, 1, 2, 2, 1, 2, 2, 4, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 2, 4, 4, 4, 4, 4, 4, 1, 0, 4, 5, 5, 5, 5, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",47.633087,89.65692,0.6111111111111112
"[1, 1, 5, 0, 0, 0, 0, 0, 0, 2, 2, 5, 5, 1, 1, 1, 1, 1, 0, 0, 0, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 4, 1, 4, 4, 4, 4, 4, 4, 4, 1, 4, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",49.540577,59.18942,0.7222222222222222
"[0, 1, 0, 0, 0, 5, 2, 5, 1, 1, 1, 0, 4, 1, 0, 2, 0, 1, 3, 2, 4, 0, 2, 2, 2, 2, 2, 0, 3, 3, 1, 3, 3, 1, 3, 3, 5, 1, 5, 4, 4, 4, 4, 4, 4, 3, 2, 5, 5, 5, 3, 5, 5, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",7.3152432,87.66125,0.5740740740740741
"[4, 0, 1, 0, 0, 1, 0, 4, 1, 1, 1, 1, 3, 1, 3, 0, 4, 4, 5, 2, 2, 5, 2, 2, 5, 2, 2, 4, 0, 0, 1, 3, 1, 3, 3, 3, 3, 4, 0, 3, 4, 4, 3, 0, 4, 2, 2, 2, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",86.53139,100.24523,0.5185185185185185
"[5, 5, 3, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 5, 5, 5, 0, 0, 0, 1, 2, 2, 1, 2, 2, 2, 3, 3, 2, 3, 3, 2, 3, 3, 1, 2, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 3, 5, 5, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",76.06482,100.830376,0.5925925925925926
"[3, 0, 2, 5, 0, 1, 1, 0, 0, 0, 2, 2, 1, 1, 1, 1, 2, 0, 4, 0, 2, 5, 2, 3, 2, 2, 4, 3, 3, 3, 3, 3, 1, 5, 3, 1, 1, 4, 3, 4, 4, 0, 5, 2, 0, 4, 4, 5, 5, 5, 4, 5, 5, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",60.9486,24.305275,0.48148148148148145
"[1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 4, 1, 1, 1, 1, 5, 5, 1, 4, 1, 5, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0, 2, 4, 4, 4, 4, 4, 4, 4, 1, 2, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",63.492027,75.249146,0.7037037037037037
"[0, 2, 2, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 0, 0, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 4, 4, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",99.144745,85.07682,0.8888888888888888
"[3, 0, 4, 5, 0, 2, 0, 0, 2, 0, 2, 2, 1, 1, 3, 1, 1, 3, 5, 4, 2, 1, 2, 2, 1, 2, 2, 4, 3, 3, 5, 3, 3, 5, 3, 3, 0, 0, 1, 4, 4, 4, 4, 4, 4, 0, 0, 5, 5, 5, 1, 5, 5, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",4.3383884,97.05712,0.5555555555555556
"[3, 5, 5, 2, 0, 1, 4, 5, 1, 0, 3, 0, 0, 1, 1, 4, 5, 4, 1, 3, 3, 4, 2, 2, 2, 2, 4, 0, 3, 2, 4, 3, 5, 2, 4, 0, 5, 0, 3, 0, 4, 1, 3, 1, 5, 2, 0, 5, 2, 5, 4, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",-7.9805303,-4.5142064,0.2222222222222222
"[1, 1, 5, 0, 0, 5, 1, 5, 3, 5, 0, 4, 2, 1, 4, 3, 0, 0, 4, 2, 5, 4, 2, 2, 0, 2, 2, 2, 3, 3, 1, 3, 3, 5, 3, 2, 3, 1, 1, 4, 4, 1, 4, 4, 0, 2, 5, 0, 0, 5, 3, 1, 5, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",25.251478,32.45667,0.37037037037037035
"[3, 1, 0, 5, 0, 0, 1, 0, 5, 5, 2, 2, 0, 1, 1, 3, 1, 0, 5, 5, 3, 2, 2, 3, 4, 2, 2, 1, 3, 1, 3, 3, 1, 0, 3, 4, 2, 2, 3, 4, 4, 0, 0, 4, 2, 4, 4, 4, 5, 5, 4, 1, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",13.089861,32.096413,0.4074074074074074
"[1, 1, 2, 0, 0, 3, 0, 0, 3, 5, 5, 1, 2, 1, 0, 0, 0, 0, 1, 1, 3, 2, 2, 1, 2, 2, 1, 4, 4, 2, 3, 3, 3, 3, 3, 3, 2, 2, 4, 4, 4, 4, 4, 4, 4, 5, 1, 0, 5, 5, 5, 5, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",41.447872,92.08283,0.5555555555555556
"[0, 5, 1, 1, 0, 0, 0, 0, 2, 3, 0, 5, 4, 1, 1, 4, 2, 5, 2, 1, 1, 2, 2, 2, 0, 2, 2, 1, 3, 3, 3, 3, 3, 5, 3, 3, 4, 5, 4, 4, 4, 4, 4, 4, 5, 3, 5, 2, 1, 5, 0, 0, 5, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",-15.65461,42.349796,0.5555555555555556
"[2, 5, 1, 0, 0, 1, 3, 0, 1, 1, 2, 2, 0, 1, 2, 5, 1, 2, 4, 4, 3, 5, 2, 3, 4, 2, 0, 2, 3, 5, 3, 3, 5, 4, 3, 0, 4, 4, 0, 4, 4, 2, 3, 4, 5, 3, 1, 0, 0, 5, 1, 1, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",-1.9666517,39.2737,0.37037037037037035
"[1, 5, 0, 0, 0, 2, 4, 0, 5, 5, 1, 4, 4, 1, 0, 2, 1, 2, 3, 4, 1, 1, 2, 2, 0, 2, 2, 3, 3, 3, 3, 3, 3, 5, 0, 1, 0, 5, 5, 4, 4, 3, 4, 4, 4, 1, 5, 0, 5, 5, 1, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",-18.97655,52.673275,0.46296296296296297
"[0, 0, 3, 0, 0, 3, 0, 0, 3, 1, 1, 1, 1, 1, 1, 0, 0, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 4, 4, 3, 3, 3, 3, 3, 3, 1, 4, 4, 1, 4, 4, 1, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",67.01275,113.52345,0.7777777777777778
"[0, 1, 0, 0, 0, 0, 0, 1, 2, 5, 2, 1, 2, 1, 0, 2, 5, 1, 3, 1, 4, 3, 2, 2, 1, 2, 2, 4, 3, 3, 4, 3, 3, 5, 3, 3, 5, 5, 0, 4, 4, 4, 4, 4, 4, 2, 0, 3, 5, 5, 1, 5, 5, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",12.831662,109.09933,0.5370370370370371
"[3, 1, 3, 3, 0, 3, 3, 0, 3, 0, 0, 1, 4, 1, 1, 0, 0, 5, 2, 2, 0, 2, 2, 3, 2, 2, 0, 4, 4, 2, 3, 3, 1, 4, 4, 1, 1, 0, 2, 4, 4, 1, 1, 2, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",83.08439,21.752539,0.4074074074074074
"[3, 2, 4, 1, 0, 1, 2, 4, 3, 2, 3, 1, 0, 1, 5, 5, 1, 5, 3, 0, 1, 4, 2, 2, 5, 3, 5, 0, 4, 0, 2, 3, 1, 1, 0, 2, 4, 4, 0, 3, 4, 0, 1, 2, 4, 2, 5, 0, 5, 5, 5, 3, 3, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",16.517418,-6.762385,0.2777777777777778
"[3, 0, 2, 3, 0, 0, 3, 0, 0, 0, 0, 5, 1, 1, 1, 1, 1, 1, 4, 5, 5, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 4, 0, 0, 4, 1, 4, 4, 1, 4, 4, 1, 4, 5, 5, 2, 5, 5, 2, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",70.52319,34.590584,0.6296296296296297
"[5, 5, 5, 1, 0, 2, 5, 0, 1, 4, 4, 3, 4, 1, 5, 1, 5, 1, 0, 0, 2, 1, 2, 2, 2, 2, 2, 0, 3, 3, 3, 3, 3, 0, 0, 5, 4, 1, 2, 4, 4, 3, 4, 4, 4, 0, 1, 3, 5, 5, 0, 1, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",-26.266975,60.237328,0.4444444444444444
"[3, 2, 0, 0, 0, 4, 0, 0, 5, 2, 2, 0, 0, 1, 2, 5, 1, 3, 1, 5, 4, 5, 2, 0, 3, 2, 1, 4, 3, 4, 3, 3, 3, 1, 3, 1, 2, 4, 5, 1, 4, 1, 5, 4, 4, 3, 1, 0, 4, 5, 5, 2, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",-4.6945662,64.90132,0.3888888888888889
"[0, 1, 3, 0, 0, 1, 2, 0, 1, 1, 0, 5, 0, 1, 1, 5, 4, 1, 0, 1, 2, 2, 2, 2, 5, 2, 2, 4, 3, 3, 2, 3, 3, 0, 3, 2, 4, 5, 4, 4, 4, 4, 4, 4, 3, 3, 5, 5, 5, 5, 3, 0, 5, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",-13.588294,87.0533,0.5740740740740741
"[4, 2, 3, 0, 0, 5, 2, 4, 5, 1, 1, 0, 0, 1, 1, 0, 1, 1, 2, 5, 4, 0, 2, 2, 1, 2, 2, 0, 3, 3, 1, 3, 3, 0, 3, 3, 5, 0, 5, 4, 4, 4, 4, 4, 4, 3, 2, 2, 5, 5, 3, 5, 5, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",-6.1766973,101.26893,0.5370370370370371
"[3, 2, 2, 1, 0, 0, 5, 0, 1, 2, 5, 2, 0, 1, 1, 0, 1, 5, 1, 5, 1, 5, 2, 2, 4, 2, 3, 2, 3, 5, 3, 3, 3, 0, 3, 1, 4, 2, 3, 4, 4, 4, 4, 4, 0, 4, 4, 0, 1, 5, 0, 5, 5, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",-46.63784,49.486153,0.42592592592592593
"[2, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 5, 1, 0, 2, 0, 4, 3, 1, 5, 4, 2, 2, 0, 2, 2, 5, 3, 3, 3, 3, 3, 3, 3, 3, 1, 2, 2, 4, 4, 4, 4, 4, 4, 4, 2, 0, 5, 5, 5, 5, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",62.424625,86.57698,0.6111111111111112
"[2, 2, 3, 0, 0, 3, 0, 0, 3, 1, 1, 1, 1, 1, 1, 5, 5, 2, 0, 0, 4, 2, 2, 1, 2, 2, 1, 4, 4, 5, 2, 3, 3, 2, 3, 3, 1, 4, 4, 0, 4, 4, 0, 4, 4, 5, 5, 0, 5, 5, 3, 5, 5, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",69.91905,115.115234,0.5555555555555556
"[3, 1, 2, 3, 0, 2, 3, 0, 5, 0, 0, 3, 4, 1, 1, 0, 5, 5, 1, 1, 0, 0, 2, 2, 4, 2, 2, 1, 3, 3, 3, 3, 3, 4, 4, 2, 1, 2, 2, 4, 4, 0, 4, 4, 1, 0, 5, 5, 1, 5, 5, 4, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",72.259415,16.91217,0.42592592592592593
"[3, 0, 2, 0, 0, 5, 1, 1, 1, 5, 2, 1, 1, 1, 0, 0, 1, 3, 1, 4, 2, 0, 2, 2, 5, 2, 2, 4, 3, 3, 5, 3, 3, 4, 3, 0, 0, 2, 5, 4, 4, 4, 4, 4, 3, 0, 1, 4, 5, 5, 3, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",30.87138,101.10987,0.48148148148148145
"[3, 2, 2, 4, 0, 4, 2, 0, 1, 0, 0, 4, 4, 1, 2, 4, 0, 1, 3, 5, 0, 1, 2, 2, 5, 5, 2, 4, 1, 0, 3, 3, 3, 1, 3, 0, 2, 1, 3, 3, 4, 2, 3, 4, 5, 5, 1, 5, 0, 5, 5, 1, 5, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",42.33188,17.435366,0.3333333333333333
"[0, 5, 3, 3, 0, 5, 4, 0, 3, 2, 0, 0, 1, 1, 1, 2, 4, 4, 4, 5, 3, 0, 2, 1, 0, 2, 1, 2, 3, 5, 3, 3, 3, 1, 1, 1, 5, 0, 5, 4, 4, 4, 0, 4, 4, 3, 2, 1, 2, 5, 5, 2, 2, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",-31.5191,38.33003,0.37037037037037035
"[1, 1, 2, 0, 0, 0, 0, 0, 0, 4, 0, 5, 4, 1, 2, 0, 5, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 1, 0, 4, 4, 4, 4, 4, 4, 1, 1, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",50.813103,60.31546,0.7037037037037037
"[2, 0, 3, 0, 0, 3, 0, 0, 3, 1, 2, 1, 1, 1, 1, 0, 1, 1, 2, 5, 4, 2, 2, 0, 2, 2, 4, 4, 4, 1, 3, 3, 3, 3, 3, 3, 5, 4, 5, 2, 4, 4, 2, 4, 4, 0, 1, 0, 5, 5, 5, 5, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",43.970806,104.969406,0.6296296296296297
"[2, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 5, 2, 1, 5, 4, 1, 1, 2, 4, 4, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 1, 0, 4, 4, 4, 4, 4, 4, 1, 0, 0, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",53.112926,67.06159,0.7222222222222222
"[1, 2, 5, 0, 0, 0, 0, 0, 0, 0, 5, 1, 1, 1, 0, 1, 1, 5, 0, 4, 1, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 1, 2, 4, 4, 4, 4, 4, 4, 4, 1, 2, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",75.47812,91.4101,0.7222222222222222
"[3, 1, 2, 4, 0, 4, 1, 0, 4, 4, 0, 0, 2, 1, 5, 0, 2, 5, 1, 0, 4, 2, 2, 4, 1, 2, 2, 5, 3, 0, 3, 3, 3, 4, 3, 0, 3, 1, 1, 1, 4, 0, 3, 4, 3, 5, 5, 2, 1, 5, 5, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",28.278687,11.652182,0.37037037037037035
"[3, 2, 2, 1, 0, 1, 3, 0, 4, 0, 1, 5, 0, 1, 4, 0, 5, 1, 1, 0, 5, 0, 2, 2, 2, 2, 2, 1, 3, 3, 3, 3, 3, 0, 3, 3, 0, 1, 1, 4, 4, 4, 4, 4, 4, 4, 2, 5, 5, 5, 5, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",34.048717,114.16315,0.5370370370370371
"[5, 1, 3, 4, 0, 0, 1, 0, 0, 4, 2, 5, 2, 1, 4, 5, 5, 4, 0, 1, 2, 5, 2, 1, 2, 2, 1, 3, 3, 0, 3, 3, 3, 4, 3, 0, 3, 5, 1, 0, 4, 2, 2, 4, 5, 4, 4, 3, 0, 5, 1, 1, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",1.6662445,37.916573,0.35185185185185186
"[0, 2, 2, 1, 0, 5, 4, 0, 3, 3, 4, 5, 4, 1, 1, 4, 1, 4, 3, 2, 1, 0, 2, 2, 5, 2, 0, 0, 0, 1, 3, 3, 3, 5, 3, 2, 2, 4, 1, 3, 4, 5, 5, 4, 0, 4, 5, 2, 1, 5, 0, 1, 5, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",-41.711414,26.325222,0.37037037037037035
"[1, 1, 5, 4, 0, 0, 1, 0, 0, 0, 2, 4, 2, 1, 5, 1, 1, 5, 0, 0, 3, 5, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 4, 3, 3, 0, 1, 5, 4, 4, 4, 4, 4, 4, 1, 0, 2, 5, 5, 1, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",9.144603,121.163475,0.5555555555555556
"[5, 0, 0, 3, 0, 1, 3, 0, 1, 0, 4, 0, 1, 1, 0, 2, 1, 1, 3, 2, 0, 5, 2, 2, 5, 2, 2, 4, 3, 3, 3, 3, 3, 4, 4, 4, 2, 5, 5, 4, 4, 2, 4, 4, 2, 3, 1, 1, 0, 5, 5, 1, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",57.94621,18.475225,0.48148148148148145
"[1, 2, 2, 0, 0, 5, 1, 0, 4, 0, 5, 0, 4, 1, 1, 4, 5, 0, 3, 1, 1, 4, 2, 2, 5, 4, 5, 3, 1, 1, 3, 3, 3, 4, 3, 0, 5, 2, 5, 3, 4, 0, 4, 4, 2, 3, 0, 2, 1, 5, 2, 3, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",-19.597946,20.838211,0.3148148148148148
"[1, 0, 5, 0, 0, 1, 0, 0, 5, 0, 2, 0, 5, 1, 4, 1, 1, 1, 0, 5, 2, 2, 2, 2, 4, 2, 2, 1, 3, 3, 3, 3, 3, 2, 3, 3, 4, 1, 5, 4, 4, 4, 4, 4, 4, 3, 0, 2, 5, 5, 1, 5, 5, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",18.36906,103.57014,0.6111111111111112
"[3, 5, 4, 1, 0, 3, 2, 0, 3, 5, 4, 5, 0, 1, 5, 2, 2, 1, 1, 1, 0, 2, 2, 1, 2, 2, 3, 4, 4, 0, 3, 3, 3, 3, 3, 1, 2, 1, 1, 4, 4, 2, 5, 4, 0, 4, 5, 4, 0, 5, 0, 5, 5, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",-44.62934,31.82895,0.37037037037037035
"[4, 4, 5, 0, 0, 0, 0, 0, 0, 2, 1, 1, 2, 1, 1, 4, 1, 1, 1, 0, 0, 2, 2, 3, 2, 2, 3, 3, 3, 5, 3, 3, 5, 3, 3, 0, 2, 2, 2, 4, 4, 5, 4, 4, 5, 4, 4, 3, 1, 5, 5, 1, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",77.16604,63.868267,0.5555555555555556
"[2, 2, 5, 0, 0, 1, 0, 0, 4, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 4, 5, 2, 2, 2, 2, 2, 1, 3, 3, 3, 3, 3, 3, 3, 3, 5, 2, 2, 4, 4, 4, 4, 4, 4, 1, 4, 3, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",70.59272,85.568245,0.6481481481481481
"[4, 4, 1, 1, 0, 0, 4, 0, 1, 2, 5, 3, 1, 1, 4, 5, 4, 3, 4, 5, 2, 2, 2, 2, 0, 2, 1, 5, 3, 2, 3, 3, 3, 5, 3, 2, 0, 2, 0, 1, 4, 5, 4, 4, 0, 5, 0, 3, 1, 5, 0, 1, 5, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",-13.043729,38.803917,0.3888888888888889
"[1, 5, 2, 2, 0, 5, 3, 0, 2, 4, 1, 3, 0, 1, 4, 1, 1, 4, 4, 0, 3, 1, 2, 2, 0, 2, 2, 1, 3, 3, 3, 3, 3, 0, 3, 5, 5, 5, 0, 4, 4, 1, 4, 4, 1, 5, 4, 5, 2, 5, 0, 0, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",-26.885525,39.97457,0.4444444444444444
"[3, 1, 2, 1, 0, 0, 1, 0, 0, 2, 2, 1, 5, 1, 0, 1, 2, 5, 4, 1, 0, 3, 2, 2, 3, 2, 2, 5, 3, 3, 5, 3, 3, 5, 3, 3, 1, 1, 0, 4, 4, 4, 4, 4, 4, 2, 0, 0, 5, 5, 4, 5, 5, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",38.84669,62.419453,0.5
