state,x,y,solvedness
"[2, 5, 3, 5, 0, 4, 5, 0, 0, 1, 5, 5, 4, 1, 0, 0, 2, 5, 2, 1, 0, 1, 2, 2, 3, 2, 2, 5, 3, 3, 3, 3, 3, 4, 2, 4, 1, 1, 4, 4, 4, 3, 4, 4, 2, 3, 1, 0, 5, 5, 0, 1, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",16.833845,-37.20882,0.4074074074074074
"[3, 1, 4, 5, 0, 0, 1, 0, 1, 0, 2, 5, 5, 1, 4, 5, 4, 1, 3, 1, 2, 1, 2, 2, 5, 2, 2, 4, 3, 3, 3, 3, 3, 2, 3, 3, 4, 5, 0, 4, 4, 2, 4, 4, 0, 1, 1, 5, 0, 5, 0, 2, 5, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",11.171031,-19.221552,0.46296296296296297
"[3, 0, 4, 0, 0, 0, 0, 0, 0, 4, 4, 1, 1, 1, 2, 1, 1, 2, 5, 5, 4, 2, 2, 2, 2, 1, 1, 3, 4, 5, 3, 3, 3, 3, 3, 3, 1, 1, 0, 3, 4, 4, 0, 4, 4, 2, 2, 2, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",-63.632454,-62.445747,0.6111111111111112
"[3, 5, 5, 3, 0, 1, 3, 0, 1, 4, 4, 0, 0, 1, 1, 0, 1, 1, 3, 2, 5, 4, 2, 2, 4, 2, 2, 2, 0, 0, 3, 3, 3, 4, 4, 4, 0, 0, 2, 3, 4, 1, 3, 4, 1, 1, 2, 2, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",-79.16803,-17.782932,0.4074074074074074
"[2, 1, 1, 1, 0, 0, 2, 0, 0, 4, 2, 0, 5, 1, 4, 5, 2, 0, 4, 1, 2, 3, 2, 2, 3, 2, 2, 5, 3, 3, 5, 3, 3, 3, 3, 3, 1, 1, 1, 4, 4, 4, 4, 4, 4, 5, 0, 1, 5, 5, 0, 5, 5, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",33.105072,-98.59928,0.5185185185185185
"[1, 2, 2, 0, 0, 3, 0, 0, 3, 5, 5, 5, 1, 1, 1, 0, 0, 4, 1, 1, 5, 2, 2, 5, 2, 2, 2, 4, 4, 4, 2, 3, 3, 2, 3, 3, 1, 4, 3, 1, 4, 4, 1, 4, 4, 0, 0, 0, 5, 5, 3, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",32.565487,30.036194,0.46296296296296297
"[4, 4, 2, 0, 0, 0, 0, 0, 0, 2, 0, 4, 2, 1, 1, 0, 1, 1, 1, 4, 5, 2, 2, 2, 2, 2, 2, 3, 3, 4, 3, 3, 3, 3, 3, 3, 0, 5, 5, 1, 4, 4, 1, 4, 4, 1, 1, 3, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",22.822819,65.230446,0.6296296296296297
"[2, 5, 2, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 2, 5, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0, 4, 4, 4, 4, 4, 4, 4, 5, 4, 0, 5, 5, 5, 5, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",-69.42705,-57.93313,0.8333333333333334
"[1, 1, 5, 5, 0, 2, 2, 0, 1, 5, 2, 5, 4, 1, 2, 3, 0, 4, 4, 1, 2, 0, 2, 0, 2, 2, 3, 0, 3, 2, 3, 3, 3, 1, 3, 3, 3, 1, 1, 5, 4, 5, 0, 4, 5, 4, 4, 0, 1, 5, 4, 0, 5, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",-44.35003,-9.113838,0.3148148148148148
"[1, 1, 3, 0, 0, 1, 0, 0, 1, 2, 5, 5, 2, 1, 1, 0, 0, 0, 2, 2, 2, 0, 2, 2, 5, 2, 2, 4, 3, 3, 3, 3, 3, 3, 3, 3, 1, 4, 0, 4, 4, 4, 4, 4, 4, 1, 1, 4, 5, 5, 5, 5, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",-27.214317,-59.254807,0.6296296296296297
"[1, 1, 2, 0, 0, 1, 0, 0, 1, 4, 1, 0, 0, 1, 2, 1, 4, 4, 4, 2, 2, 5, 2, 2, 0, 2, 2, 5, 0, 0, 3, 3, 3, 3, 3, 3, 3, 1, 2, 3, 4, 4, 3, 4, 4, 1, 4, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",-9.883488,-80.46237,0.5555555555555556
"[0, 2, 2, 0, 0, 4, 2, 2, 4, 1, 1, 3, 1, 1, 3, 0, 0, 2, 1, 2, 4, 5, 2, 4, 5, 0, 1, 3, 1, 4, 3, 3, 3, 3, 3, 3, 1, 4, 4, 1, 4, 4, 5, 5, 5, 2, 5, 5, 2, 5, 5, 0, 0, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",-58.63238,-47.99875,0.4444444444444444
"[3, 4, 4, 3, 0, 0, 3, 0, 0, 0, 0, 5, 1, 1, 1, 2, 1, 0, 1, 2, 1, 2, 2, 3, 2, 2, 0, 3, 3, 2, 3, 3, 2, 4, 4, 2, 5, 0, 1, 4, 4, 1, 1, 4, 4, 4, 5, 5, 5, 5, 5, 3, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",-41.415394,127.622856,0.5185185185185185
"[5, 4, 4, 0, 0, 2, 0, 0, 0, 1, 2, 2, 1, 1, 0, 2, 5, 1, 1, 1, 5, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 1, 1, 4, 4, 4, 4, 4, 4, 0, 0, 4, 5, 5, 5, 5, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",-36.88401,-40.3335,0.6481481481481481
"[5, 4, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 5, 2, 2, 5, 2, 2, 1, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 4, 0, 3, 4, 4, 4, 4, 4, 4, 2, 2, 1, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",-20.425173,-96.37002,0.7037037037037037
"[0, 4, 0, 5, 0, 2, 1, 0, 4, 3, 4, 4, 1, 1, 1, 5, 0, 1, 1, 1, 0, 0, 2, 2, 1, 2, 2, 5, 3, 3, 3, 3, 3, 4, 5, 5, 2, 2, 3, 4, 4, 3, 4, 4, 0, 5, 5, 2, 5, 5, 0, 3, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",-41.817924,-20.475315,0.46296296296296297
"[4, 0, 5, 4, 0, 0, 2, 0, 0, 5, 5, 0, 5, 1, 1, 1, 0, 2, 0, 1, 0, 2, 2, 2, 1, 2, 2, 2, 3, 3, 3, 3, 3, 1, 3, 3, 3, 2, 5, 4, 4, 4, 4, 4, 4, 3, 1, 1, 5, 5, 1, 5, 5, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",11.282013,-93.52315,0.5555555555555556
"[4, 1, 1, 2, 0, 4, 4, 0, 3, 1, 5, 0, 5, 1, 4, 5, 1, 3, 4, 2, 0, 2, 2, 0, 0, 2, 5, 2, 3, 4, 3, 3, 3, 3, 3, 2, 5, 1, 1, 5, 4, 0, 3, 4, 0, 5, 4, 2, 1, 5, 0, 1, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",-3.8206887,-11.322559,0.37037037037037035
"[0, 0, 2, 0, 0, 5, 4, 0, 3, 5, 1, 5, 5, 1, 2, 0, 1, 0, 1, 4, 1, 1, 2, 2, 0, 2, 2, 2, 3, 3, 3, 3, 3, 2, 3, 3, 5, 0, 1, 4, 4, 4, 4, 4, 4, 4, 2, 3, 5, 5, 1, 5, 5, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",17.546015,-109.044525,0.5370370370370371
"[3, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 4, 1, 1, 5, 1, 1, 5, 2, 2, 0, 2, 2, 5, 2, 2, 5, 3, 3, 1, 3, 3, 1, 3, 3, 2, 1, 1, 1, 4, 4, 4, 4, 4, 4, 2, 2, 4, 3, 5, 5, 3, 5, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",-39.881584,-79.62767,0.6296296296296297
"[3, 0, 1, 2, 0, 2, 0, 0, 1, 2, 5, 1, 1, 1, 1, 0, 5, 1, 5, 4, 0, 1, 2, 5, 4, 2, 4, 2, 3, 3, 3, 3, 2, 3, 3, 2, 2, 4, 4, 1, 4, 4, 5, 4, 4, 5, 0, 0, 3, 5, 0, 3, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",44.55058,-27.081984,0.5
"[4, 4, 3, 2, 0, 1, 0, 0, 4, 2, 3, 5, 1, 1, 0, 0, 4, 3, 2, 5, 0, 0, 2, 5, 2, 2, 1, 1, 3, 4, 3, 3, 3, 1, 2, 1, 5, 2, 4, 0, 4, 1, 5, 4, 0, 3, 5, 3, 5, 5, 4, 5, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",-13.964245,-1.3573916,0.37037037037037035
"[1, 1, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 4, 1, 1, 1, 2, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 0, 1, 4, 4, 4, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",-56.843006,-20.424547,0.8333333333333334
"[1, 0, 3, 1, 0, 3, 1, 0, 3, 4, 4, 4, 1, 1, 1, 0, 0, 2, 2, 2, 4, 2, 2, 5, 2, 2, 0, 4, 4, 2, 3, 3, 3, 0, 0, 0, 1, 4, 3, 1, 4, 3, 1, 4, 3, 5, 5, 5, 5, 5, 2, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",-61.034214,-42.995716,0.48148148148148145
"[4, 1, 3, 0, 0, 3, 0, 0, 3, 5, 4, 0, 0, 1, 5, 0, 0, 4, 2, 2, 1, 2, 2, 1, 2, 2, 1, 4, 4, 5, 3, 3, 3, 3, 3, 3, 2, 1, 2, 2, 4, 4, 0, 4, 4, 1, 1, 1, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",10.684707,37.269608,0.5
"[2, 0, 2, 3, 0, 1, 3, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 2, 4, 2, 1, 5, 2, 2, 5, 2, 2, 4, 3, 3, 3, 3, 3, 4, 4, 5, 0, 5, 5, 4, 4, 1, 4, 4, 0, 0, 2, 3, 4, 5, 5, 3, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",-75.88614,-0.53689843,0.48148148148148145
"[2, 4, 2, 5, 0, 2, 0, 0, 0, 4, 0, 1, 5, 1, 0, 3, 0, 3, 0, 5, 0, 1, 2, 2, 1, 2, 2, 2, 3, 3, 3, 3, 3, 5, 3, 5, 5, 1, 4, 4, 4, 1, 4, 4, 3, 5, 2, 1, 4, 5, 1, 4, 5, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",11.8750925,-33.466507,0.4444444444444444
"[2, 2, 5, 1, 0, 3, 0, 0, 3, 4, 5, 2, 1, 1, 1, 4, 5, 3, 1, 4, 0, 2, 2, 2, 2, 2, 0, 4, 4, 1, 3, 3, 3, 1, 3, 5, 5, 0, 0, 0, 4, 1, 5, 4, 3, 3, 0, 1, 4, 5, 5, 4, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",20.71242,31.848066,0.37037037037037035
"[2, 5, 4, 2, 0, 0, 4, 0, 1, 0, 4, 0, 4, 1, 1, 1, 2, 5, 5, 0, 0, 5, 2, 2, 4, 2, 2, 2, 3, 3, 3, 3, 3, 5, 3, 1, 1, 0, 5, 4, 4, 5, 4, 4, 2, 3, 1, 3, 1, 5, 1, 0, 5, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",0.9820692,-27.90897,0.4074074074074074
"[2, 2, 0, 3, 0, 5, 4, 4, 0, 0, 5, 0, 0, 1, 2, 1, 3, 2, 2, 5, 4, 0, 2, 1, 3, 4, 3, 5, 1, 4, 2, 3, 5, 1, 2, 5, 1, 1, 1, 0, 4, 4, 2, 1, 3, 5, 4, 3, 3, 5, 0, 4, 3, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1.8316544,15.166826,0.24074074074074073
"[3, 5, 5, 4, 0, 1, 2, 0, 5, 4, 4, 1, 4, 1, 0, 3, 5, 0, 4, 1, 3, 2, 2, 2, 0, 0, 2, 3, 2, 1, 3, 3, 3, 1, 3, 1, 2, 1, 4, 3, 4, 0, 0, 4, 0, 5, 2, 2, 5, 5, 1, 5, 5, 4, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",42.033104,-12.884361,0.3888888888888889
"[2, 4, 4, 2, 0, 0, 1, 0, 1, 0, 5, 5, 1, 1, 5, 2, 1, 3, 1, 5, 0, 1, 2, 2, 5, 2, 2, 4, 3, 1, 3, 3, 2, 0, 3, 2, 5, 4, 4, 0, 4, 4, 0, 4, 4, 3, 0, 3, 3, 5, 1, 3, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",49.248287,-30.897383,0.42592592592592593
"[5, 0, 2, 5, 0, 2, 1, 0, 5, 3, 3, 4, 1, 1, 2, 1, 5, 2, 4, 0, 0, 4, 2, 1, 1, 5, 0, 0, 1, 2, 3, 3, 2, 5, 3, 3, 3, 3, 3, 4, 4, 1, 1, 0, 2, 5, 4, 0, 2, 5, 4, 4, 5, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",-38.464878,7.7174206,0.2962962962962963
"[2, 1, 2, 1, 0, 2, 4, 0, 4, 1, 5, 1, 4, 1, 0, 3, 1, 1, 0, 2, 5, 0, 2, 2, 2, 2, 2, 1, 3, 3, 3, 3, 3, 5, 5, 5, 0, 5, 4, 4, 4, 3, 4, 4, 0, 5, 4, 0, 5, 5, 0, 3, 1, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",-41.601055,-22.25004,0.48148148148148145
"[0, 4, 2, 5, 0, 1, 3, 0, 5, 3, 5, 2, 1, 1, 2, 1, 2, 2, 4, 1, 3, 0, 2, 3, 4, 2, 4, 1, 3, 3, 3, 3, 5, 5, 3, 1, 4, 4, 1, 4, 4, 0, 5, 4, 0, 0, 0, 2, 2, 5, 1, 5, 5, 0, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",17.054028,-18.394463,0.3888888888888889
"[0, 0, 4, 2, 0, 5, 0, 0, 0, 3, 0, 4, 2, 1, 1, 3, 4, 5, 2, 1, 3, 4, 2, 1, 1, 2, 5, 2, 3, 4, 3, 3, 3, 5, 3, 1, 0, 0, 1, 2, 4, 5, 3, 4, 5, 2, 5, 2, 1, 5, 4, 4, 5, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",28.731499,-50.296436,0.3888888888888889
"[4, 0, 0, 4, 0, 0, 2, 2, 2, 3, 3, 4, 1, 1, 2, 1, 1, 2, 2, 4, 4, 2, 2, 5, 4, 4, 5, 3, 3, 3, 3, 3, 1, 3, 3, 5, 1, 4, 5, 0, 4, 5, 0, 2, 1, 1, 5, 5, 1, 5, 5, 0, 0, 0, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",-52.627243,-85.29742,0.4444444444444444
"[2, 0, 3, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 2, 2, 2, 4, 4, 4, 5, 2, 2, 3, 2, 2, 3, 3, 3, 5, 3, 3, 5, 4, 0, 0, 1, 1, 1, 4, 4, 3, 4, 4, 3, 5, 5, 0, 5, 5, 4, 5, 5, 2, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",-37.415512,-85.010574,0.5
"[4, 1, 5, 2, 0, 5, 0, 0, 1, 1, 4, 1, 4, 1, 5, 1, 1, 5, 0, 2, 4, 1, 2, 2, 5, 2, 2, 4, 3, 3, 3, 3, 3, 2, 1, 3, 3, 0, 0, 4, 4, 3, 4, 4, 5, 2, 5, 2, 5, 5, 0, 0, 0, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",-37.86518,-20.841787,0.48148148148148145
"[4, 4, 4, 0, 0, 2, 0, 5, 1, 5, 0, 3, 5, 1, 1, 3, 1, 0, 2, 4, 5, 4, 2, 5, 2, 0, 0, 0, 3, 3, 3, 3, 3, 5, 3, 2, 3, 2, 5, 0, 4, 5, 2, 2, 1, 4, 1, 1, 1, 5, 2, 4, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",11.449111,10.14311,0.3148148148148148
"[1, 5, 4, 0, 0, 2, 0, 0, 2, 4, 5, 5, 1, 1, 4, 2, 0, 5, 1, 1, 0, 1, 2, 2, 0, 2, 2, 1, 3, 3, 2, 3, 3, 2, 3, 3, 1, 1, 3, 4, 4, 4, 4, 4, 4, 0, 0, 5, 5, 5, 3, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",-13.264312,-43.774727,0.5
